model_reaction_id,reaction_name,formula_balanced,charge_balanced,issue_categories,remediation_action,missing_formula_metabolites,unparsable_formula_metabolites,element_imbalance,charge_imbalance
rxn137,rxn137,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1370,rxn1370,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_407,,"{""C"": 23.0, ""H"": 45.0, ""N"": 1.0, ""O"": 4.0}",0.0
rxn1371,rxn1371,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_207,,"{""C"": 21.0, ""H"": 41.0, ""N"": 1.0, ""O"": 4.0}",0.0
rxn1372,rxn1372,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_291,,"{""C"": 19.0, ""H"": 37.0, ""N"": 1.0, ""O"": 4.0}",0.0
rxn1373,rxn1373,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_322,,"{""C"": 11.0, ""H"": 21.0, ""N"": 1.0, ""O"": 4.0}",0.0
rxn1374,rxn1374,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_317,,"{""C"": 44.0, ""H"": 88.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1375,rxn1375,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_369,,"{""C"": 40.0, ""H"": 80.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1376,rxn1376,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_352,,"{""C"": 44.0, ""H"": 84.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1377,rxn1377,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_83,,"{""C"": 42.0, ""H"": 84.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1378,rxn1378,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_193,,"{""C"": 40.0, ""H"": 80.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1379,rxn1379,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn138,rxn138,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn1380,rxn1380,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn1381,rxn1381,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_87,,"{""C"": 42.0, ""H"": 80.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1382,rxn1382,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_211,,"{""C"": 50.0, ""H"": 98.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1383,rxn1383,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn1384,rxn1384,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn1385,rxn1385,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn1386,rxn1386,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_147,,"{""C"": 44.0, ""H"": 82.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1387,rxn1387,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn1388,rxn1388,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn1389,rxn1389,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn139,rxn139,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1390,rxn1390,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_344,,"{""C"": 42.0, ""H"": 78.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1391,rxn1391,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_100,,"{""C"": 6.0, ""H"": 8.0, ""O"": 6.0}",0.0
rxn1392,rxn1392,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_191,,"{""C"": 4.0, ""H"": 7.0, ""N"": 1.0, ""O"": 2.0}",0.0
rxn1393,rxn1393,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_110,,"{""C"": 5.0, ""H"": 10.0, ""O"": 5.0}",0.0
rxn1394,rxn1394,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1395,rxn1395,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1396,rxn1396,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1397,rxn1397,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1398,rxn1398,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1399,rxn1399,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn14,rxn14,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn140,rxn140,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn1400,rxn1400,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1401,rxn1401,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1402,rxn1402,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1403,rxn1403,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1404,rxn1404,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1405,rxn1405,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1406,rxn1406,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1407,rxn1407,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1408,rxn1408,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1409,rxn1409,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn141,rxn141,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1410,rxn1410,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1411,rxn1411,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1412,rxn1412,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1413,rxn1413,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1414,rxn1414,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1415,rxn1415,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_341|sn_356,,"{""H"": 2.0}",0.0
rxn1416,rxn1416,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_141|sn_306,,"{""H"": 2.0}",0.0
rxn1417,rxn1417,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_223|sn_328,,"{""H"": 2.0}",0.0
rxn1418,rxn1418,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",1.0
rxn1419,rxn1419,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn142,rxn142,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1420,rxn1420,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1421,rxn1421,False,False,,requires_manual_balance_review,,,"{""Fe"": -1.0, ""H"": 1.0, ""S"": 1.0}",-3.0
rxn1422,rxn1422,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_121|sn_354,,"{""C"": -4.0, ""H"": -7.0, ""N"": -1.0, ""O"": -2.0}",0.0
rxn1423,rxn1423,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1424,rxn1424,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1425,rxn1425,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1426,rxn1426,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_210|sn_367,,"{""H"": 2.0}",0.0
rxn1427,rxn1427,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_124|sn_274,,"{""C"": 1.0, ""H"": 3.0}",1.0
rxn1428,rxn1428,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_327|sn_388,,"{""C"": 1.0, ""H"": 3.0}",1.0
rxn1429,rxn1429,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn143,rxn143,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1430,rxn1430,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_338,,"{""C"": 2.0, ""Fe"": 1.0, ""H"": 5.0}",3.0
rxn1431,rxn1431,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_292,,"{""N"": -1.0, ""O"": -3.0, ""P"": -1.0}",4.0
rxn1432,rxn1432,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_292,,"{""N"": -1.0, ""O"": -3.0, ""P"": -1.0}",4.0
rxn1433,rxn1433,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_125|sn_292,,"{""C"": 6.0, ""H"": 10.0, ""N"": -1.0, ""O"": 9.0, ""P"": 1.0}",0.0
rxn1434,rxn1434,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_292,,"{""N"": -1.0, ""O"": -3.0, ""P"": -1.0}",4.0
rxn1435,rxn1435,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_72,,"{""C"": 4.0, ""H"": 5.0, ""O"": 2.0}",-1.0
rxn1436,rxn1436,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1437,rxn1437,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn1438,rxn1438,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn1439,rxn1439,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn144,rxn144,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1440,rxn1440,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1441,rxn1441,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_245,,"{""C"": 6.0, ""H"": 9.0, ""O"": 7.0}",-1.0
rxn1442,rxn1442,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_210|sn_57,,"{""C"": 2.0, ""H"": 1.0, ""O"": 1.0}",-1.0
rxn1443,rxn1443,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1444,rxn1444,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_301,,"{""C"": -3.0, ""H"": -2.0, ""O"": -4.0}",2.0
rxn1445,rxn1445,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1446,rxn1446,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn1447,rxn1447,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1448,rxn1448,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_301,,"{""C"": -3.0, ""H"": -2.0, ""O"": -4.0}",2.0
rxn1449,rxn1449,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn145,rxn145,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_265,,"{""C"": 7.0, ""H"": 11.0, ""N"": 2.0, ""O"": 4.0}",-1.0
rxn1450,rxn1450,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn1451,rxn1451,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1452,rxn1452,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_301,,"{""C"": -3.0, ""H"": -2.0, ""O"": -4.0}",2.0
rxn1453,rxn1453,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1454,rxn1454,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn1455,rxn1455,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_322,,"{""C"": 11.0, ""H"": 21.0, ""N"": 1.0, ""O"": 4.0}",0.0
rxn1456,rxn1456,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_407,,"{""C"": 23.0, ""H"": 45.0, ""N"": 1.0, ""O"": 4.0}",0.0
rxn1457,rxn1457,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_207,,"{""C"": 21.0, ""H"": 41.0, ""N"": 1.0, ""O"": 4.0}",0.0
rxn1458,rxn1458,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_291,,"{""C"": 19.0, ""H"": 37.0, ""N"": 1.0, ""O"": 4.0}",0.0
rxn1459,rxn1459,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_317,,"{""C"": 44.0, ""H"": 88.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn146,rxn146,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1460,rxn1460,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_369,,"{""C"": 40.0, ""H"": 80.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1461,rxn1461,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_83,,"{""C"": 42.0, ""H"": 84.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1462,rxn1462,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_193,,"{""C"": 40.0, ""H"": 80.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1463,rxn1463,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_211,,"{""C"": 50.0, ""H"": 98.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1464,rxn1464,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn1465,rxn1465,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn1466,rxn1466,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn1467,rxn1467,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn1468,rxn1468,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1469,rxn1469,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn147,rxn147,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1470,rxn1470,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_312,,"{""C"": 22.0, ""H"": 46.0, ""N"": 1.0, ""O"": 7.0, ""P"": 1.0}",0.0
rxn1471,rxn1471,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_187,,"{""C"": 18.0, ""H"": 38.0, ""N"": 1.0, ""O"": 7.0, ""P"": 1.0}",0.0
rxn1472,rxn1472,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1473,rxn1473,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1474,rxn1474,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1475,rxn1475,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1476,rxn1476,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1477,rxn1477,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1478,rxn1478,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_265,,"{""C"": 7.0, ""H"": 11.0, ""N"": 2.0, ""O"": 4.0}",-1.0
rxn1479,rxn1479,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn148,rxn148,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_41,,"{""C"": 6.0, ""H"": 15.0, ""O"": 3.0}",3.0
rxn1480,rxn1480,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1481,rxn1481,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1482,rxn1482,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1483,rxn1483,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_265,,"{""C"": 7.0, ""H"": 11.0, ""N"": 2.0, ""O"": 4.0}",-1.0
rxn1484,rxn1484,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1485,rxn1485,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1486,rxn1486,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_348,,"{""C"": -8.0, ""H"": -7.0, ""N"": -1.0}",0.0
rxn1487,rxn1487,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_14|sn_179|sn_348,,"{""H"": -2.0, ""O"": -1.0}",0.0
rxn1488,rxn1488,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn1489,rxn1489,False,True,,requires_manual_balance_review,,,"{""H"": 2.0}",0.0
rxn149,rxn149,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_213,,"{""C"": 6.0, ""H"": 15.0, ""O"": 3.0}",3.0
rxn1490,rxn1490,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_315,,"{""C"": 39.0, ""H"": 77.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1491,rxn1491,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_361,,"{""C"": 37.0, ""H"": 73.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1492,rxn1492,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_402,,"{""C"": 35.0, ""H"": 69.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn1493,rxn1493,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1494,rxn1494,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_265|sn_310,,"{""C"": -5.0, ""H"": -6.0, ""N"": -1.0, ""O"": -3.0}",1.0
rxn1495,rxn1495,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_310,,"{""C"": 2.0, ""H"": 5.0, ""N"": 1.0, ""O"": 1.0}",0.0
rxn1496,rxn1496,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_310,,"{""C"": 2.0, ""H"": 5.0, ""N"": 1.0, ""O"": 1.0}",0.0
rxn1497,rxn1497,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_310,,"{""C"": 2.0, ""H"": 5.0, ""N"": 1.0, ""O"": 1.0}",0.0
rxn1498,rxn1498,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn1499,rxn1499,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_310|sn_85,,"{""C"": -6.0, ""H"": -11.0, ""N"": -1.0, ""O"": -2.0}",0.0
